arc_id,from_trip_id,to_trip_id,from_terminal_id,to_terminal_id,deadhead_time_min,deadhead_distance_km,deadhead_energy_kwh_bev,deadhead_fuel_l_ice,is_feasible_connection
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0012,trip_route_101_outbound_0005,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0013,trip_route_101_outbound_0005,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0014,trip_route_101_outbound_0005,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0015,trip_route_101_outbound_0005,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0016,trip_route_101_outbound_0005,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0017,trip_route_101_outbound_0005,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0018,trip_route_101_outbound_0005,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0019,trip_route_101_outbound_0005,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0020,trip_route_101_outbound_0005,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0021,trip_route_101_outbound_0005,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0022,trip_route_101_outbound_0005,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0023,trip_route_101_outbound_0005,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0024,trip_route_101_outbound_0005,trip_route_101_outbound_0024,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0025,trip_route_101_outbound_0005,trip_route_101_outbound_0025,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0026,trip_route_101_outbound_0005,trip_route_101_outbound_0026,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0027,trip_route_101_outbound_0005,trip_route_101_outbound_0027,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0005_to_trip_route_101_outbound_0028,trip_route_101_outbound_0005,trip_route_101_outbound_0028,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0000,trip_route_101_outbound_0006,trip_route_101_outbound_0000,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0001,trip_route_101_outbound_0006,trip_route_101_outbound_0001,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0002,trip_route_101_outbound_0006,trip_route_101_outbound_0002,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0003,trip_route_101_outbound_0006,trip_route_101_outbound_0003,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0004,trip_route_101_outbound_0006,trip_route_101_outbound_0004,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0005,trip_route_101_outbound_0006,trip_route_101_outbound_0005,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0007,trip_route_101_outbound_0006,trip_route_101_outbound_0007,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0008,trip_route_101_outbound_0006,trip_route_101_outbound_0008,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0009,trip_route_101_outbound_0006,trip_route_101_outbound_0009,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0010,trip_route_101_outbound_0006,trip_route_101_outbound_0010,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0011,trip_route_101_outbound_0006,trip_route_101_outbound_0011,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0012,trip_route_101_outbound_0006,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0013,trip_route_101_outbound_0006,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0014,trip_route_101_outbound_0006,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0015,trip_route_101_outbound_0006,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0016,trip_route_101_outbound_0006,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0017,trip_route_101_outbound_0006,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0018,trip_route_101_outbound_0006,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0019,trip_route_101_outbound_0006,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0020,trip_route_101_outbound_0006,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0021,trip_route_101_outbound_0006,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0022,trip_route_101_outbound_0006,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0023,trip_route_101_outbound_0006,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0024,trip_route_101_outbound_0006,trip_route_101_outbound_0024,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0025,trip_route_101_outbound_0006,trip_route_101_outbound_0025,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0026,trip_route_101_outbound_0006,trip_route_101_outbound_0026,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0027,trip_route_101_outbound_0006,trip_route_101_outbound_0027,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0006_to_trip_route_101_outbound_0028,trip_route_101_outbound_0006,trip_route_101_outbound_0028,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0000,trip_route_101_outbound_0007,trip_route_101_outbound_0000,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0001,trip_route_101_outbound_0007,trip_route_101_outbound_0001,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0002,trip_route_101_outbound_0007,trip_route_101_outbound_0002,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0003,trip_route_101_outbound_0007,trip_route_101_outbound_0003,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0004,trip_route_101_outbound_0007,trip_route_101_outbound_0004,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0005,trip_route_101_outbound_0007,trip_route_101_outbound_0005,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0006,trip_route_101_outbound_0007,trip_route_101_outbound_0006,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0008,trip_route_101_outbound_0007,trip_route_101_outbound_0008,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0009,trip_route_101_outbound_0007,trip_route_101_outbound_0009,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0010,trip_route_101_outbound_0007,trip_route_101_outbound_0010,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0011,trip_route_101_outbound_0007,trip_route_101_outbound_0011,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0012,trip_route_101_outbound_0007,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0013,trip_route_101_outbound_0007,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0014,trip_route_101_outbound_0007,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0015,trip_route_101_outbound_0007,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0016,trip_route_101_outbound_0007,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0017,trip_route_101_outbound_0007,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0018,trip_route_101_outbound_0007,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0019,trip_route_101_outbound_0007,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0020,trip_route_101_outbound_0007,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0021,trip_route_101_outbound_0007,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0022,trip_route_101_outbound_0007,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0023,trip_route_101_outbound_0007,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0024,trip_route_101_outbound_0007,trip_route_101_outbound_0024,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0025,trip_route_101_outbound_0007,trip_route_101_outbound_0025,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0026,trip_route_101_outbound_0007,trip_route_101_outbound_0026,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0027,trip_route_101_outbound_0007,trip_route_101_outbound_0027,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0007_to_trip_route_101_outbound_0028,trip_route_101_outbound_0007,trip_route_101_outbound_0028,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0000,trip_route_101_outbound_0008,trip_route_101_outbound_0000,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0001,trip_route_101_outbound_0008,trip_route_101_outbound_0001,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0002,trip_route_101_outbound_0008,trip_route_101_outbound_0002,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0003,trip_route_101_outbound_0008,trip_route_101_outbound_0003,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0004,trip_route_101_outbound_0008,trip_route_101_outbound_0004,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0005,trip_route_101_outbound_0008,trip_route_101_outbound_0005,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0006,trip_route_101_outbound_0008,trip_route_101_outbound_0006,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0007,trip_route_101_outbound_0008,trip_route_101_outbound_0007,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0009,trip_route_101_outbound_0008,trip_route_101_outbound_0009,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0010,trip_route_101_outbound_0008,trip_route_101_outbound_0010,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0011,trip_route_101_outbound_0008,trip_route_101_outbound_0011,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0012,trip_route_101_outbound_0008,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0013,trip_route_101_outbound_0008,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0014,trip_route_101_outbound_0008,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0015,trip_route_101_outbound_0008,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0016,trip_route_101_outbound_0008,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0017,trip_route_101_outbound_0008,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0018,trip_route_101_outbound_0008,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0019,trip_route_101_outbound_0008,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0020,trip_route_101_outbound_0008,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0021,trip_route_101_outbound_0008,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0022,trip_route_101_outbound_0008,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0023,trip_route_101_outbound_0008,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0024,trip_route_101_outbound_0008,trip_route_101_outbound_0024,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0025,trip_route_101_outbound_0008,trip_route_101_outbound_0025,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0026,trip_route_101_outbound_0008,trip_route_101_outbound_0026,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0027,trip_route_101_outbound_0008,trip_route_101_outbound_0027,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0008_to_trip_route_101_outbound_0028,trip_route_101_outbound_0008,trip_route_101_outbound_0028,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0000,trip_route_101_outbound_0009,trip_route_101_outbound_0000,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0001,trip_route_101_outbound_0009,trip_route_101_outbound_0001,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0002,trip_route_101_outbound_0009,trip_route_101_outbound_0002,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0003,trip_route_101_outbound_0009,trip_route_101_outbound_0003,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0004,trip_route_101_outbound_0009,trip_route_101_outbound_0004,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0005,trip_route_101_outbound_0009,trip_route_101_outbound_0005,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0006,trip_route_101_outbound_0009,trip_route_101_outbound_0006,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0007,trip_route_101_outbound_0009,trip_route_101_outbound_0007,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0008,trip_route_101_outbound_0009,trip_route_101_outbound_0008,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0010,trip_route_101_outbound_0009,trip_route_101_outbound_0010,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0011,trip_route_101_outbound_0009,trip_route_101_outbound_0011,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0012,trip_route_101_outbound_0009,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0013,trip_route_101_outbound_0009,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0014,trip_route_101_outbound_0009,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0015,trip_route_101_outbound_0009,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0016,trip_route_101_outbound_0009,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0017,trip_route_101_outbound_0009,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0018,trip_route_101_outbound_0009,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0019,trip_route_101_outbound_0009,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0020,trip_route_101_outbound_0009,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0021,trip_route_101_outbound_0009,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0022,trip_route_101_outbound_0009,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0023,trip_route_101_outbound_0009,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0024,trip_route_101_outbound_0009,trip_route_101_outbound_0024,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0025,trip_route_101_outbound_0009,trip_route_101_outbound_0025,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0026,trip_route_101_outbound_0009,trip_route_101_outbound_0026,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0027,trip_route_101_outbound_0009,trip_route_101_outbound_0027,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0009_to_trip_route_101_outbound_0028,trip_route_101_outbound_0009,trip_route_101_outbound_0028,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0000,trip_route_101_outbound_0010,trip_route_101_outbound_0000,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0001,trip_route_101_outbound_0010,trip_route_101_outbound_0001,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0002,trip_route_101_outbound_0010,trip_route_101_outbound_0002,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0003,trip_route_101_outbound_0010,trip_route_101_outbound_0003,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0004,trip_route_101_outbound_0010,trip_route_101_outbound_0004,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0005,trip_route_101_outbound_0010,trip_route_101_outbound_0005,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0006,trip_route_101_outbound_0010,trip_route_101_outbound_0006,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0007,trip_route_101_outbound_0010,trip_route_101_outbound_0007,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0008,trip_route_101_outbound_0010,trip_route_101_outbound_0008,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0009,trip_route_101_outbound_0010,trip_route_101_outbound_0009,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0011,trip_route_101_outbound_0010,trip_route_101_outbound_0011,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0012,trip_route_101_outbound_0010,trip_route_101_outbound_0012,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0013,trip_route_101_outbound_0010,trip_route_101_outbound_0013,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0014,trip_route_101_outbound_0010,trip_route_101_outbound_0014,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0015,trip_route_101_outbound_0010,trip_route_101_outbound_0015,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0016,trip_route_101_outbound_0010,trip_route_101_outbound_0016,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0017,trip_route_101_outbound_0010,trip_route_101_outbound_0017,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0018,trip_route_101_outbound_0010,trip_route_101_outbound_0018,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0019,trip_route_101_outbound_0010,trip_route_101_outbound_0019,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0020,trip_route_101_outbound_0010,trip_route_101_outbound_0020,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0021,trip_route_101_outbound_0010,trip_route_101_outbound_0021,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0022,trip_route_101_outbound_0010,trip_route_101_outbound_0022,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
dh_trip_route_101_outbound_0010_to_trip_route_101_outbound_0023,trip_route_101_outbound_0010,trip_route_101_outbound_0023,stop_route_101_005,stop_route_101_001,0.0,0.0,,,True
