battery_capacity_kwh,charging_efficiency,event_id,event_type,reserve_soc_kwh,reserve_soc_percent,soc_after_kwh,soc_after_percent,soc_before_kwh,soc_before_percent,source_artifact,time_min,vehicle_id
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:4,service_trip,62.800000000000004,20.0,184.265067,58.683142356687895,195.94874398399998,62.40405859363056,canonical_solver_result,823,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:5,service_trip,62.800000000000004,20.0,172.73211807599998,55.010228686624195,184.265067,58.683142356687895,canonical_solver_result,885,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:6,service_trip,62.800000000000004,20.0,161.048441092,51.289312449681525,172.73211807599998,55.010228686624195,canonical_solver_result,943,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:7,service_trip,62.800000000000004,20.0,149.51549216799998,47.61639877961783,161.048441092,51.289312449681525,canonical_solver_result,1013,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:8,service_trip,62.800000000000004,20.0,137.831815184,43.895482542675154,149.51549216799998,47.61639877961783,canonical_solver_result,1077,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:9,service_trip,62.800000000000004,20.0,126.29886626,40.22256887261146,137.831815184,43.895482542675154,canonical_solver_result,1139,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:10,service_trip,62.800000000000004,20.0,114.615189276,36.50165263566879,126.29886626,40.22256887261146,canonical_solver_result,1195,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:11,service_trip,62.800000000000004,20.0,103.082240352,32.8287389656051,114.615189276,36.50165263566879,canonical_solver_result,1250,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:12,service_trip,62.800000000000004,20.0,91.54932169599999,29.155834935031844,103.082240352,32.8287389656051,canonical_solver_result,1302,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:13,service_trip,62.800000000000004,20.0,87.93946,28.006197452229298,91.54932169599999,29.155834935031844,canonical_solver_result,1335,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:terminal_return,terminal_return,62.800000000000004,20.0,86.36026,27.503267515923568,87.93946,28.006197452229298,canonical_solver_result,1339,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:90:122,charging,62.800000000000004,20.0,100.61026,32.04148407643312,86.36026,27.503267515923568,executed_charging_schedule,1365,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:91:124,charging,62.800000000000004,20.0,121.98526,38.84880891719745,100.61026,32.04148407643312,executed_charging_schedule,1380,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:92:127,charging,62.800000000000004,20.0,143.36025999999995,45.65613375796177,121.98526,38.84880891719745,executed_charging_schedule,1395,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:93:130,charging,62.800000000000004,20.0,164.73525999999995,52.4634585987261,143.36025999999995,45.65613375796177,executed_charging_schedule,1410,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:94:135,charging,62.800000000000004,20.0,186.11025999999995,59.27078343949043,164.73525999999995,52.4634585987261,executed_charging_schedule,1425,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:95:141,charging,62.800000000000004,20.0,200.36025999999995,63.80899999999998,186.11025999999995,59.27078343949043,executed_charging_schedule,1440,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,4159394a-daba-42d9-aa73-3474613ab9f1:initial_state,initial_state,62.800000000000004,20.0,210.569028,67.0602,210.569028,67.0602,scenario_fleet_contract,0,4159394a-daba-42d9-aa73-3474613ab9f1
314.0,0.95,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe:initial_state,initial_state,62.800000000000004,20.0,131.315428,41.8202,131.315428,41.8202,scenario_fleet_contract,0,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe
314.0,0.95,58bf7ff7-1083-4fbf-84b3-58d45c129f30:initial_state,initial_state,62.800000000000004,20.0,69.278134,22.0631,69.278134,22.0631,scenario_fleet_contract,0,58bf7ff7-1083-4fbf-84b3-58d45c129f30
314.0,0.95,66629acd-98e0-4911-bc68-cd1c9b434a49:initial_state,initial_state,62.800000000000004,20.0,99.481166,31.6819,99.481166,31.6819,scenario_fleet_contract,0,66629acd-98e0-4911-bc68-cd1c9b434a49
314.0,0.95,8270c9a2-ed1f-4508-81a0-0903ddc4924c:initial_state,initial_state,62.800000000000004,20.0,160.416948,51.0882,160.416948,51.0882,scenario_fleet_contract,0,8270c9a2-ed1f-4508-81a0-0903ddc4924c
314.0,0.95,89d3f73a-7cd0-421c-8e62-45a073264f6c:initial_state,initial_state,62.800000000000004,20.0,116.075438,36.9667,116.075438,36.9667,scenario_fleet_contract,0,89d3f73a-7cd0-421c-8e62-45a073264f6c
314.0,0.95,a645e188-64a8-4244-9882-49f00eeb8a62:initial_state,initial_state,62.800000000000004,20.0,119.75080799999999,38.1372,119.75080799999999,38.1372,scenario_fleet_contract,0,a645e188-64a8-4244-9882-49f00eeb8a62
314.0,0.95,befc4670-e889-45d9-bd65-23118c02e196:initial_state,initial_state,62.800000000000004,20.0,223.35762,71.133,223.35762,71.133,scenario_fleet_contract,0,befc4670-e889-45d9-bd65-23118c02e196
314.0,0.95,bf789db6-3414-4525-9104-06a4b1161271:initial_state,initial_state,62.800000000000004,20.0,94.327484,30.0406,94.327484,30.0406,scenario_fleet_contract,0,bf789db6-3414-4525-9104-06a4b1161271
314.0,0.95,builder-bev-tsurumaki-001:initial_state,initial_state,62.800000000000004,20.0,78.114094,24.8771,78.114094,24.8771,scenario_fleet_contract,0,builder-bev-tsurumaki-001
314.0,0.95,builder-bev-tsurumaki-002:initial_state,initial_state,62.800000000000004,20.0,68.907928,21.9452,68.907928,21.9452,scenario_fleet_contract,0,builder-bev-tsurumaki-002
314.0,0.95,builder-bev-tsurumaki-003:initial_state,initial_state,62.800000000000004,20.0,119.59537800000001,38.087700000000005,119.59537800000001,38.087700000000005,scenario_fleet_contract,0,builder-bev-tsurumaki-003
314.0,0.95,builder-bev-tsurumaki-004:initial_state,initial_state,62.800000000000004,20.0,169.708522,54.04729999999999,169.708522,54.04729999999999,scenario_fleet_contract,0,builder-bev-tsurumaki-004
314.0,0.95,builder-bev-tsurumaki-005:initial_state,initial_state,62.800000000000004,20.0,145.549362,46.3533,145.549362,46.3533,scenario_fleet_contract,0,builder-bev-tsurumaki-005
314.0,0.95,builder-bev-tsurumaki-006:initial_state,initial_state,62.800000000000004,20.0,146.965502,46.80429999999999,146.965502,46.80429999999999,scenario_fleet_contract,0,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:startup,startup_deadhead,62.800000000000004,20.0,137.09550199999998,43.66098789808917,146.965502,46.80429999999999,canonical_solver_result,423,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:service:0,service_trip,62.800000000000004,20.0,125.41182501599998,39.94007166114649,137.09550199999998,43.66098789808917,canonical_solver_result,467,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:service:1,service_trip,62.800000000000004,20.0,113.87887609199998,36.2671579910828,125.41182501599998,39.94007166114649,canonical_solver_result,528,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:terminal_return,terminal_return,62.800000000000004,20.0,104.00887609199998,33.12384588917197,113.87887609199998,36.2671579910828,canonical_solver_result,553,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:37:72,charging,62.800000000000004,20.0,104.00889984199998,33.123853452866236,104.00887609199998,33.12384588917197,executed_charging_schedule,570,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:38:76,charging,62.800000000000004,20.0,104.00892359199997,33.123861016560504,104.00889984199998,33.123853452866236,executed_charging_schedule,585,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:39:80,charging,62.800000000000004,20.0,104.00894734199997,33.12386858025477,104.00892359199997,33.123861016560504,executed_charging_schedule,600,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:41:85,charging,62.800000000000004,20.0,104.00897109199997,33.12387614394903,104.00894734199997,33.12386858025477,executed_charging_schedule,630,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:42:87,charging,62.800000000000004,20.0,104.00899484199996,33.1238837076433,104.00897109199997,33.12387614394903,executed_charging_schedule,645,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:43:89,charging,62.800000000000004,20.0,104.00901859199996,33.12389127133756,104.00899484199996,33.1238837076433,executed_charging_schedule,660,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:45:92,charging,62.800000000000004,20.0,104.00904234199996,33.12389883503183,104.00901859199996,33.12389127133756,executed_charging_schedule,690,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:46:93,charging,62.800000000000004,20.0,104.00906609199996,33.1239063987261,104.00904234199996,33.12389883503183,executed_charging_schedule,705,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:47:94,charging,62.800000000000004,20.0,104.00908984199995,33.12391396242037,104.00906609199996,33.1239063987261,executed_charging_schedule,720,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:52:95,charging,62.800000000000004,20.0,111.13408984199995,35.393022242675144,104.00908984199995,33.12391396242037,executed_charging_schedule,795,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:54:96,charging,62.800000000000004,20.0,118.25908984199995,37.66213052292992,111.13408984199995,35.393022242675144,executed_charging_schedule,825,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:56:97,charging,62.800000000000004,20.0,118.25911359199995,37.66213808662419,118.25908984199995,37.66213052292992,executed_charging_schedule,855,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:58:98,charging,62.800000000000004,20.0,118.25913734199995,37.66214565031845,118.25911359199995,37.66213808662419,executed_charging_schedule,885,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:60:99,charging,62.800000000000004,20.0,125.38413734199995,39.93125393057323,118.25913734199995,37.66214565031845,executed_charging_schedule,915,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:62:100,charging,62.800000000000004,20.0,126.25519324999962,40.20866027070052,125.38413734199995,39.93125393057323,executed_charging_schedule,945,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:65:101,charging,62.800000000000004,20.0,133.38019324999962,42.4777685509553,126.25519324999962,40.20866027070052,executed_charging_schedule,990,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:67:102,charging,62.800000000000004,20.0,140.50516949999962,44.746869267515805,133.38019324999962,42.4777685509553,executed_charging_schedule,1020,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:68:103,charging,62.800000000000004,20.0,140.50519324999962,44.74687683121007,140.50516949999962,44.746869267515805,executed_charging_schedule,1035,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:69:104,charging,62.800000000000004,20.0,140.50521699999962,44.746884394904335,140.50519324999962,44.74687683121007,executed_charging_schedule,1050,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:70:105,charging,62.800000000000004,20.0,146.9650507499996,46.80415628980879,140.50521699999962,44.746884394904335,executed_charging_schedule,1065,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:71:106,charging,62.800000000000004,20.0,146.9650744999996,46.804163853503056,146.9650507499996,46.80415628980879,executed_charging_schedule,1080,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:72:107,charging,62.800000000000004,20.0,146.96509824999958,46.804171417197324,146.9650744999996,46.804163853503056,executed_charging_schedule,1095,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:73:108,charging,62.800000000000004,20.0,146.96512199999958,46.804178980891585,146.96509824999958,46.804171417197324,executed_charging_schedule,1110,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:74:109,charging,62.800000000000004,20.0,146.96514574999958,46.80418654458585,146.96512199999958,46.804178980891585,executed_charging_schedule,1125,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:75:110,charging,62.800000000000004,20.0,146.96516949999958,46.80419410828012,146.96514574999958,46.80418654458585,executed_charging_schedule,1140,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:85:114,charging,62.800000000000004,20.0,146.96545449999954,46.80428487261132,146.96516949999958,46.80419410828012,executed_charging_schedule,1290,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:87:117,charging,62.800000000000004,20.0,146.96547824999953,46.80429243630559,146.96545449999954,46.80428487261132,executed_charging_schedule,1320,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-006:charging:88:118,charging,62.800000000000004,20.0,146.96550199999953,46.80429999999985,146.96547824999953,46.80429243630559,executed_charging_schedule,1335,builder-bev-tsurumaki-006
314.0,0.95,builder-bev-tsurumaki-007:initial_state,initial_state,62.800000000000004,20.0,233.39934,74.331,233.39934,74.331,scenario_fleet_contract,0,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:charging:4:22,charging,62.800000000000004,20.0,247.64934,78.86921656050956,233.39934,74.331,executed_charging_schedule,75,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:charging:5:29,charging,62.800000000000004,20.0,247.64936375,78.86922412420381,247.64934,78.86921656050956,executed_charging_schedule,90,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:charging:20:48,charging,62.800000000000004,20.0,251.31171473199953,80.03557794012724,247.64936375,78.86922412420381,executed_charging_schedule,315,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:startup,startup_deadhead,62.800000000000004,20.0,249.73251473199954,79.5326480038215,251.31171473199953,80.03557794012724,canonical_solver_result,416,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:service:0,service_trip,62.800000000000004,20.0,242.48367352399956,77.2240998484075,249.73251473199954,79.5326480038215,canonical_solver_result,443,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:service:1,service_trip,62.800000000000004,20.0,234.97853999999955,74.8339299363056,242.48367352399956,77.2240998484075,canonical_solver_result,1350,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-007:terminal_return,terminal_return,62.800000000000004,20.0,233.39933999999957,74.33099999999986,234.97853999999955,74.8339299363056,canonical_solver_result,1354,builder-bev-tsurumaki-007
314.0,0.95,builder-bev-tsurumaki-008:initial_state,initial_state,62.800000000000004,20.0,243.13961999999998,77.43299999999999,243.13961999999998,77.43299999999999,scenario_fleet_contract,0,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:charging:1:9,charging,62.800000000000004,20.0,243.13964374999998,77.43300756369426,243.13961999999998,77.43299999999999,executed_charging_schedule,30,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:charging:2:14,charging,62.800000000000004,20.0,243.13966749999997,77.43301512738853,243.13964374999998,77.43300756369426,executed_charging_schedule,45,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:charging:22:51,charging,62.800000000000004,20.0,244.07499999999968,77.73089171974512,243.13966749999997,77.43301512738853,executed_charging_schedule,345,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:charging:24:60,charging,62.800000000000004,20.0,246.95275305999988,78.64737358598722,244.07499999999968,77.73089171974512,executed_charging_schedule,375,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:charging:25:64,charging,62.800000000000004,20.0,261.20275305999985,83.18559014649676,246.95275305999988,78.64737358598722,executed_charging_schedule,390,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:startup,startup_deadhead,62.800000000000004,20.0,259.62355305999984,82.68266021019103,261.20275305999985,83.18559014649676,canonical_solver_result,411,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:service:0,service_trip,62.800000000000004,20.0,252.37471185199985,80.37411205477703,259.62355305999984,82.68266021019103,canonical_solver_result,438,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:service:1,service_trip,62.800000000000004,20.0,244.71881999999985,77.9359299363057,252.37471185199985,80.37411205477703,canonical_solver_result,1194,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-008:terminal_return,terminal_return,62.800000000000004,20.0,243.13961999999987,77.43299999999995,244.71881999999985,77.9359299363057,canonical_solver_result,1198,builder-bev-tsurumaki-008
314.0,0.95,builder-bev-tsurumaki-009:initial_state,initial_state,62.800000000000004,20.0,222.732446,70.93390000000001,222.732446,70.93390000000001,scenario_fleet_contract,0,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:charging:23:55,charging,62.800000000000004,20.0,222.73246975,70.93390756369428,222.732446,70.93390000000001,executed_charging_schedule,360,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:startup,startup_deadhead,62.800000000000004,20.0,212.86246975,67.79059546178344,222.73246975,70.93390756369428,canonical_solver_result,406,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:service:0,service_trip,62.800000000000004,20.0,201.17879276600002,64.06967922484077,212.86246975,67.79059546178344,canonical_solver_result,445,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:service:1,service_trip,62.800000000000004,20.0,189.645843842,60.39676555477707,201.17879276600002,64.06967922484077,canonical_solver_result,508,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:terminal_return,terminal_return,62.800000000000004,20.0,179.775843842,57.25345345286624,189.645843842,60.39676555477707,canonical_solver_result,533,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:charging:36:69,charging,62.800000000000004,20.0,187.10744599997622,59.58835859871854,179.775843842,57.25345345286624,executed_charging_schedule,555,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:charging:37:73,charging,62.800000000000004,20.0,208.48244599997622,66.39568343948288,187.10744599997622,59.58835859871854,executed_charging_schedule,570,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-009:charging:38:77,charging,62.800000000000004,20.0,222.73244599997622,70.93389999999243,208.48244599997622,66.39568343948288,executed_charging_schedule,585,builder-bev-tsurumaki-009
314.0,0.95,builder-bev-tsurumaki-010:initial_state,initial_state,62.800000000000004,20.0,214.50847199999998,68.31479999999999,214.50847199999998,68.31479999999999,scenario_fleet_contract,0,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:charging:24:61,charging,62.800000000000004,20.0,228.75847199999998,72.85301656050954,214.50847199999998,68.31479999999999,executed_charging_schedule,375,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:charging:25:65,charging,62.800000000000004,20.0,242.42696885199987,77.20604103566875,228.75847199999998,72.85301656050954,executed_charging_schedule,390,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:startup,startup_deadhead,62.800000000000004,20.0,240.8477688519999,76.70311109936303,242.42696885199987,77.20604103566875,canonical_solver_result,399,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:service:0,service_trip,62.800000000000004,20.0,233.3426050599999,74.31293154777067,240.8477688519999,76.70311109936303,canonical_solver_result,428,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:connection:1,connection_deadhead,62.800000000000004,20.0,223.8674050599999,71.29535192993627,233.3426050599999,74.31293154777067,canonical_solver_result,462,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:service:1,service_trip,62.800000000000004,20.0,216.6185638519999,68.98680377452226,223.8674050599999,71.29535192993627,canonical_solver_result,502,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:service:2,service_trip,62.800000000000004,20.0,208.9626719999999,66.54862165605093,216.6185638519999,68.98680377452226,canonical_solver_result,570,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:terminal_return,terminal_return,62.800000000000004,20.0,207.38347199999993,66.04569171974521,208.9626719999999,66.54862165605093,canonical_solver_result,574,builder-bev-tsurumaki-010
314.0,0.95,builder-bev-tsurumaki-010:charging:39:81,charging,62.800000000000004,20.0,214.50847199999993,68.31479999999998,207.38347199999993,66.04569171974521,executed_charging_schedule,600,builder-bev-tsurumaki-010
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:initial_state,initial_state,62.800000000000004,20.0,236.96324,75.46600000000001,236.96324,75.46600000000001,scenario_fleet_contract,0,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:charging:22:52,charging,62.800000000000004,20.0,236.96326375,75.46600756369426,236.96324,75.46600000000001,executed_charging_schedule,345,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:charging:24:62,charging,62.800000000000004,20.0,240.77637305997933,76.68037358598067,236.96326375,75.46600756369426,executed_charging_schedule,375,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:charging:25:66,charging,62.800000000000004,20.0,255.02637305999988,81.21859014649678,240.77637305997933,76.68037358598067,executed_charging_schedule,390,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:startup,startup_deadhead,62.800000000000004,20.0,253.4471730599999,80.71566021019106,255.02637305999988,81.21859014649678,canonical_solver_result,396,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:service:0,service_trip,62.800000000000004,20.0,246.1983318519999,78.40711205477704,253.4471730599999,80.71566021019106,canonical_solver_result,423,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:service:1,service_trip,62.800000000000004,20.0,238.5424399999999,75.9689299363057,246.1983318519999,78.40711205477704,canonical_solver_result,563,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ca16a2ca-147b-4359-92db-913031d5faff:terminal_return,terminal_return,62.800000000000004,20.0,236.96323999999993,75.46599999999998,238.5424399999999,75.9689299363057,canonical_solver_result,567,ca16a2ca-147b-4359-92db-913031d5faff
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:initial_state,initial_state,62.800000000000004,20.0,154.48329,49.1985,154.48329,49.1985,scenario_fleet_contract,0,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:startup,startup_deadhead,62.800000000000004,20.0,152.90409000000002,48.69557006369428,154.48329,49.1985,canonical_solver_result,391,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:service:0,service_trip,62.800000000000004,20.0,145.39892620800003,46.30539051210192,152.90409000000002,48.69557006369428,canonical_solver_result,420,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:service:1,service_trip,62.800000000000004,20.0,137.74303435600004,43.867208393630584,145.39892620800003,46.30539051210192,canonical_solver_result,553,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:terminal_return,terminal_return,62.800000000000004,20.0,136.16383435600005,43.36427845732486,137.74303435600004,43.867208393630584,canonical_solver_result,557,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:charging:38:78,charging,62.800000000000004,20.0,145.69214439397217,46.39877209999114,136.16383435600005,43.36427845732486,executed_charging_schedule,585,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,ce309a0b-8c0b-49dc-a839-171db28e76a4:charging:39:82,charging,62.800000000000004,20.0,154.48328999999998,49.198499999999996,145.69214439397217,46.39877209999114,executed_charging_schedule,600,ce309a0b-8c0b-49dc-a839-171db28e76a4
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:initial_state,initial_state,62.800000000000004,20.0,231.30370399999998,73.6636,231.30370399999998,73.6636,scenario_fleet_contract,0,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:charging:1:10,charging,62.800000000000004,20.0,231.30372774999998,73.66360756369426,231.30370399999998,73.6636,executed_charging_schedule,30,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:charging:4:23,charging,62.800000000000004,20.0,245.55372774999998,78.20182412420381,231.30372774999998,73.66360756369426,executed_charging_schedule,75,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:charging:5:30,charging,62.800000000000004,20.0,259.80372775,82.74004068471338,245.55372774999998,78.20182412420381,executed_charging_schedule,90,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:charging:16:44,charging,62.800000000000004,20.0,259.80375150000003,82.74004824840766,259.80372775,82.74004068471338,executed_charging_schedule,255,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:charging:23:56,charging,62.800000000000004,20.0,259.80377525000006,82.74005581210193,259.80375150000003,82.74004824840766,executed_charging_schedule,360,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:startup,startup_deadhead,62.800000000000004,20.0,258.22457525000004,82.2371258757962,259.80377525000006,82.74005581210193,canonical_solver_result,370,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:service:0,service_trip,62.800000000000004,20.0,253.91178268200005,80.8636250579618,258.22457525000004,82.2371258757962,canonical_solver_result,386,cf7b771e-a6ac-4e0b-9738-ad3901a68307
314.0,0.95,cf7b771e-a6ac-4e0b-9738-ad3901a68307:service:1,service_trip,62.800000000000004,20.0,242.37883375800004,77.1907113878981,253.91178268200005,80.8636250579618,canonical_solver_result,459,cf7b771e-a6ac-4e0b-9738-ad3901a68307
